区コード,ＮＯ,都道府県名,市町村名,名称,名称＿カナ,医療機関の種類,住所,方書,緯度,経度,電話番号,法人の名称,診療科目,病床数,備考
1101,201113091,北海道,札幌市,ちば内科・消化器内科,チナバイカ・ショウカキナイカ,無床診療所,北海道札幌市中央区南21条西11丁目2-3,S21メディカルビル2F,43.031626,141.344426,011-520-8111,,内;消内,0,
1101,201014882,北海道,札幌市,医療法人社団きむら小児科医院,イリョウホウジンシャダンキムラショウニカイイン,無床診療所,北海道札幌市中央区南21条西13丁目2-3,,43.031001,141.34121,011-513-2220,医療法人社団きむら小児科医院,小,0,
1101,201103359,北海道,札幌市,村形耳鼻咽喉科,ムラカタジビインコウカ,無床診療所,北海道札幌市中央区南21条西14丁目1-22,,43.031512,141.33784,011-562-8733,,アレ;耳,0,
1101,201106536,北海道,札幌市,オアシスレディースクリニック,オアシスレディースクリニック,無床診療所,北海道札幌市中央区南22条西11丁目1-48,山鼻メディカルビル4F,43.030587,141.344498,011-512-2525,,産;婦,0,
1101,201111938,北海道,札幌市,クリニック光のいずみ,クリニックヒカリノイズミ,無床診療所,北海道札幌市中央区南22条西11丁目1番48号,,43.030587,141.344498,011-561-5111,,内;小;精;産婦;アレ;心内,0,
1101,201101355,北海道,札幌市,やまはな眼科,ヤマハナガンカ,無床診療所,北海道札幌市中央区南22条西11丁目1-48,メディカル山鼻3階,43.030587,141.344498,011-520-2131,,眼,0,
1101,201113509,北海道,札幌市,介護老人福祉施設札幌こもれびの家医務室,カイゴロウジンフクシシセツサッポロコモレビノイエイムシツ,無床診療所,北海道札幌市中央区南25条西11丁目1番40号,,43.025866,141.34444,011-520-0011,社会福祉法人水の会,内,0,
1101,201114489,北海道,札幌市,北海道テレビ放送医務室,ホッカイドウテレビホウソウイムシツ,無床診療所,北海道札幌市中央区北1条西1丁目6番地,北海道テレビ放送社屋7階,43.057928,141.324859,,北海道テレビ放送株式会社,内,0,
1101,201111273,北海道,札幌市,札幌市職員健康情報室,サッポロシショクインケンコウジョウホウシツ,無床診療所,北海道札幌市中央区北1条西2丁目,札幌市役所本庁舎14階,43.062106,141.354168,,札幌市,精,0,
1101,201114014,北海道,札幌市,セントベビークリニック,セントベビークリニック,無床診療所,北海道札幌市中央区北1条西2丁目1番地,札幌時計台ビル2階,43.063148,141.354073,011-215-0880,,産婦,0,
1101,201103955,北海道,札幌市,医療法人社団札幌中央形成外科,イリョウホウジンシャダンサッポロチュウオウケイセイゲカ,無床診療所,北海道札幌市中央区北1条西3丁目3,札幌MNビル2F,43.062606,141.352371,011-231-0523,医療法人社団札幌中央形成外科,形;美,0,
1101,201101948,北海道,札幌市,コロンビア内科,コロンビアナイカ,無床診療所,北海道札幌市中央区北1条西3丁目3,時計台スクエアビル4F,43.062606,141.352371,011-207-2227,,内,0,
1101,201104864,北海道,札幌市,札幌シーズクリニック,サッポロシーズクリニック,無床診療所,北海道札幌市中央区北1条西3丁目3-27,札幌北1条駅前通りビル4階,43.063051,141.351837,011-222-1403,,形;皮,0,
1101,201112007,北海道,札幌市,湘南美容クリニック札幌院,ショウナンビヨウクリニックサッポロイン,無床診療所,北海道札幌市中央区北1条西3丁目3番地10,ユニゾイン札幌3階,43.063039,141.352123,011-271-9627,医療法人湘美会,美;美皮,0,
1101,201110319,北海道,札幌市,医療法人社団小野百合内科クリニック,イリョウホウジンシャダンオノユリナイカクリニック,無床診療所,北海道札幌市中央区北1条西3丁目3番地27,札幌北1条駅前通りビル7階,43.063051,141.351837,011-223-5152,医療法人社団小野百合内科クリニック,内;皮,0,
1101,201108950,北海道,札幌市,エナ大通クリニック,エナオオドオリクリニック,無床診療所,北海道札幌市中央区北1条西4丁目1番地1,三甲大通公園ビル2階,43.061648,141.351149,011-241-3000,医療法人社団エナ大通クリニック,産婦,0,
1101,201113134,北海道,札幌市,金山生殖医療クリニック,カナヤマセイショクイリョウクリニック,無床診療所,北海道札幌市中央区北1条西4丁目1-1,三甲大通公園ビル2階,43.061648,141.351149,011-200-1122,,産婦（生殖医療）,0,
1101,201109117,北海道,札幌市,医療法人社団大通こしやま内科消化器クリニック,イリョウホウジンシャダンオオドオリコシヤマナイカショウカキクリニック,無床診療所,北海道札幌市中央区北1条西4丁目1番1号,三甲大通公園ビル1階,43.061648,141.351149,011-596-7788,医療法人社団大通こしやま内科消化器クリニック,内;消内;循内,0,
1101,201109364,北海道,札幌市,NicoNicoMentalClinic,ニコニコメンタルクリニック,無床診療所,北海道札幌市中央区北1条西4丁目1-1,三甲大通公園ビル1階,43.061648,141.351149,011-272-5777,,精;心内,0,
1101,201014967,北海道,札幌市,医療法人社団くきた整形外科クリニック,イリョウホウジンシャダンクキタセイケイゲカクリニック,無床診療所,北海道札幌市中央区北1条西4丁目2-2,,43.062392,141.351226,011-242-8828,医療法人社団くきた整形外科クリニック,リウ;整;リハ,0,
1101,201013061,北海道,札幌市,医療法人社団仁誠会東邦内科クリニック,イリョウホウジンシャダンジンセイカイトウホウナイカクリニック,無床診療所,北海道札幌市中央区北1条西4丁目2-2,札幌ノースプラザ3F,43.062392,141.351226,011-222-5040,医療法人社団仁誠会,内;胃,0,
1101,201108585,北海道,札幌市,北1条田川眼科,キタイチジョウタガワガンカ,無床診療所,北海道札幌市中央区北1条西4丁目2-2,札幌ノースプラザ3階,43.062392,141.351226,011-206-1214,,眼,0,
1101,201010435,北海道,札幌市,北海道放送医務室,ホッカイドウホウソウイムシツ,無床診療所,北海道札幌市中央区北1条西5丁目,,43.062812,141.349188,011-231-8181,北海道放送株式会社,内,0,
1101,201104835,北海道,札幌市,ライオン株式会社札幌オフィス健康管理室,ライオンカブシキガイシャサッポロオフィスケンコウカンリシツ,無床診療所,北海道札幌市中央区北1条西7丁目1-1,CARP札幌ビル3F,43.062278,141.346199,011-207-7777,ライオン株式会社,内,0,
1101,201105395,北海道,札幌市,医療法人社団佐川昭リウマチクリニック,イリョウホウジンシャダンサガワアキラリウマチクリニック,無床診療所,北海道札幌市中央区北1条西7丁目,パシフィックマークス札幌北1条5階,43.061226,141.346405,011-271-0770,医療法人社団佐川昭リウマチクリニック,内;アレ;リウ,0,
1101,201108077,北海道,札幌市,加藤直子皮膚科スキンクリニック,カトウナオコヒフカスキンクリニック,無床診療所,北海道札幌市中央区北1条西7丁目4番,パシフィックマークス札幌北1条6階,43.060676,141.345866,011-211-0997,医療法人社団札幌はるか会,皮,0,
1101,201010493,北海道,札幌市,札幌テレビ放送社員医務室,サッポロテレビホウソウシャインイムシツ,無床診療所,北海道札幌市中央区北1条西8丁目1-1,,43.061956,141.344627,011-241-1181,札幌テレビ放送株式会社,内,0,
1101,201012497,北海道,札幌市,医療法人社団恵水会田島クリニック,イリョウホウジンシャダンケイスイカイタジマクリニック,無床診療所,北海道札幌市中央区北1条西21丁目2-15,,43.058356,141.324193,011-643-2553,医療法人社団恵水会,外;内;透析内科;糖尿病・代謝内科,0,
1101,201113990,北海道,札幌市,円山はたけやま内科,マルヤマハタケヤマナイカ,無床診療所,北海道札幌市中央区北1条西23丁目2番14号,RK円山鳥居前ビル2階,43.058789,141.321743,011-688-7950,,内;消内;内視鏡内科,0,
1101,201113798,北海道,札幌市,円山ため小児科,マルヤマタメショウニカ,無床診療所,北海道札幌市中央区北1条西23丁目2番14号,RK円山鳥居前ビル3階,43.058789,141.321743,011-623-5755,,アレ;小,0,
1101,201108732,北海道,札幌市,みゆき皮フ科クリニック,ミユキヒフカクリニック,無床診療所,北海道札幌市中央区北1条西24丁目4番1号,東光ストア円山店5階,43.058705,141.320543,011-632-1112,,皮;美容皮膚科,0,
1101,201112687,北海道,札幌市,円山内科消化器クリニック,マルヤマナイカショウカキクリニック,無床診療所,北海道札幌市中央区北1条西24丁目4-1,東光ストア円山店5階,43.058705,141.320543,011-215-4137,,内;消内,0,
1101,201108833,北海道,札幌市,時計台記念クリニック,トケイダイキネンクリニック,無床診療所,北海道札幌市中央区北1条東1丁目2番3号,,43.063315,141.357407,011-251-2221,社会医療法人社団カレスサッポロ,内;循内;消内;腎臓内科;形;婦;眼;放;糖尿病内科;リウ;脳外;精;外;血管外科;泌,0,
1101,201112892,北海道,札幌市,創世内科クリニック,ソウセイナイカクリニック,無床診療所,北海道札幌市中央区北1条東3丁目2-2,シティハウス札幌大通東1F,43.063898,141.360323,011-272-7111,,内;胃内,0,
1101,201107155,北海道,札幌市,さくらメンタルクリニック,サクラメンタルクリニック,無床診療所,北海道札幌市中央区北2条西1丁目,マルイト札幌ビル2F,43.064003,141.355742,011-232-8739,,精;心内,0,
1101,201106637,北海道,札幌市,富田内科クリニック,トミタナイカクリニック,無床診療所,北海道札幌市中央区北2条西1丁目1番地,マルイト札幌ビル2階,43.064467,141.355612,011-242-5300,医療法人社団富田内科クリニック,内;循内,0,
1101,201102756,北海道,札幌市,札幌耳鼻咽喉科アレルギークリニック,サッポロジビインコウカアレルギークリニック,無床診療所,北海道札幌市中央区北2条西1丁目,マルイト札幌ビル2階,43.064003,141.355742,011-223-8787,,アレ;耳,0,
1101,201102583,北海道,札幌市,さいとう皮膚科クリニック,サイトウヒフカクリニック,無床診療所,北海道札幌市中央区北2条西1丁目,マルイト札幌ビル2階,43.064003,141.355742,011-222-1212,,皮,0,
1101,201108178,北海道,札幌市,船員保険北海道健康管理センター,センインホケンホッカイドウケンコウカンリセンター,無床診療所,北海道札幌市中央区北2条西1丁目,マルイト札幌ビル4F・5F,43.064003,141.355742,011-218-1655,一般財団法人船員保険会,内;循内;消内;外;眼;婦;放,0,
1101,201014446,北海道,札幌市,上埜耳鼻咽喉科,ウエノジビインコウカ,無床診療所,北海道札幌市中央区北2条西2丁目29-2,ウエノビル2階,43.063684,141.353382,011-221-1445,,耳;アレ,0,
1101,201104428,北海道,札幌市,札幌ノーストクリニック,サッポロノーストクリニック,無床診療所,北海道札幌市中央区北2条西2丁目33,加森ビル14F,43.064264,141.353029,011-210-7688,,形;泌,0,
1101,201015368,北海道,札幌市,時計台内科健診クリニック,トケイダイナイカケンシンクリニック,無床診療所,北海道札幌市中央区北2条西2丁目,セコム損保ビル2階,43.064087,141.35352,011-221-1817,,内;消,0,
1101,201110162,北海道,札幌市,時計台メンタルクリニック,トケイダイメンタルクリニック,無床診療所,北海道札幌市中央区北2条西2丁目29-2,ウエノビル9F,43.063684,141.353382,011-200-1549,,精;心内,0,
