都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,名称,名称_カナ,名称_英語,POIコード,住所,方書,緯度,経度,利用可能曜日,開始時間,終了時間,利用可能日時特記事項,料金.基本.,料金.詳細.,説明,説明_英語,アクセス方法,駐車場情報,バリアフリー情報,連絡先名称,連絡先電話番号,連絡先内線番号,画像,画像_ライセンス,URL,備考
271004,,大阪府,大阪市,市立中央図書館,シリツチュウオウトショカン,,,西区北堀江4丁目3,,34.6737701,135.4862198,,,,,,,"上段の写真：昭和36年(1961)撮影・中段の写真：平成23年撮影・下段の写真：昭和39年撮影 ◇◇ 昭和34年の市制70周年記念事業として、西区北堀江に着工した市立中央図書館は、同36年11月に待望の開館。全館開架式にするなど最新の設備を誇り、電話による調査・照会サービスも開館時から行った。そののち、老朽化に伴い、建替えられることになり、平成4年から旧電気科学館を仮設図書館として建替え工事を進め、平成8年11月、鉄骨鉄筋コンクリート造6階建・地下6階の新・中央図書館が開館した。7,840㎡の閲覧室と、地下書庫・蔵書数171万冊を備える。",,,,,市立中央図書館,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,市立婦人会館,シリツフジンカイカン,,,天王寺区上汐5丁目6,,34.65966,135.5155503,,,,,,,上段の写真：昭和37年(1962)撮影・中段の写真：平成23年撮影・下段の写真：昭和39年撮影 ◇◇ 婦人の社会進出が進むなかで、昭和37年10月、婦人の教養・文化のセンターとして、婦人会館が天王寺区に開館。講演・研究会・サークル活動など盛んに利用されている。そののち、廃止となり、跡地には、平成13年に市立女性いきいきセンター中央館(クレオ大阪中央)が開館した。4階建・地下2階の施設で、1000人収容のホール、展示ギャラリー、セミナーホール・音楽室、会議室・研修室などを備えている。クレオ大阪は市内5ヵ所に設置されており、男女共同参画基本法の制定にともなって、同13年に女性いきいきセンターは、男女共同参画センターと改称された。,,,,,市立婦人会館,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,難波宮の遺跡発掘,ナニワノミヤノイセキハックツ,,,中央区法円坂１丁目6,,34.67983,135.5233003,,,,,,,上段の写真：昭和45年(1970)撮影・中段の写真：平成23年撮影・下段の写真：昭和45年撮影 ◇◇ 難波宮については、近年までその所在地が確認されていなかったが、昭和28年に、法円坂の住宅建築現場から鴟尾の破片が出土、幻の難波宮の所在がようやく明らかになる。その後、山根徳太郎大阪市大教授らによる発掘調査で、昭和36年に大極殿跡が発見されて、「難波宮跡」であることが確認された。写真は、昭和45年の第37次後期難波宮大極殿の発掘調査の様子。その後、難波宮跡は、昭和39・51・61年に国の史跡に指定され、昭和51年、後期難波宮大極殿の基壇を復元するなどして史跡公園として一般公開されている。今も発掘調査は続けられ、古代都市大坂の姿が浮かび上げってきている。,,,,,難波宮の遺跡発掘,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,市立大学付属病院の新館,シリツダイガクフゾクビョウインノシンカン,,,阿倍野区旭町1丁目5,,34.6469798,135.5089901,,,,,,,上段の写真：昭和31年(1956)撮影・中段の写真：平成23年撮影・下段の写真：昭和35年撮影 ◇◇ 医学専門学校付属病院は、戦後市立医科大学病院に発展。30年市立大学医学部付属病院となり、同31年4月に地下2階・地上7階建の新館(のち北館)が完成した。その後、同36年にガンセンター、43年に7階建の第2新館(のち東館)が完成した。そののち、建て替えのため本館・南館・北館・東館を順次解体し、平成5年に、鉄骨鉄筋コンクリート造18階建の新病院をオープンした。なお、大阪市立大学は平成18年に公立大学法人大阪市立大学となっている。,,,,,市立大学付属病院の新館,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,小児保健センター,ショウニホケンセンター,,,東成区東中本2丁目,,34.6788442,135.5482703,,,,,,,上段の写真：昭和40年(1965)撮影・中段の写真：平成23年撮影・下段の写真：昭和42年撮影 ◇◇ 小児疾患の早期発見・予防を含む総合医療を行う関西唯一の専門病院として、昭和40年10月、鉄筋コンクリート造5階建の小児保健センターが開設された。そののち、小児保健センターは、桃山・城北市民病院などとともに、平成5年に市立総合医療センターとして統合された。その後、小児保健センターの跡地には、平成10年に、おとしよりすこやかセンター東部館、東成スポーツセンターが建設されている。,,,,,小児保健センター,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,十三市民病院,ジュウソウシミンビョウイン,,,淀川区十三東2丁目3,,34.7211299,135.48668,,,,,,,上段の写真：昭和35年(1960)頃撮影・中段の写真：平成23年撮影・下段の写真：昭和39年撮影 ◇◇ 戦前の市立総合病院は2ヵ所であったが、戦後保健医療の充実を期し、昭和28年12月までに、北・東・桃山・今宮・住吉・日本橋・十三・城北の8市民病院を整備した。写真は同35年ごろの十三市民病院。十三市民病院は、昭和24年に開設し、同33年に鉄筋コンクリート造5階建に建替えられた。そののち、平成14年に、野中北二丁目に新病院が完成し移転された。跡地には、鉄筋コンクリート造5階建の淀川区役所・保健福祉センター・淀川屋内プールの複合施設が建設されている。,,,,,十三市民病院,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,長吉出戸南の市営住宅,ナガヨシデトミナミノシエイジュウタク,,,平野区長吉出戸8丁目,,34.6081065,135.5757277,,,,,,,上段の写真：昭和40年(1965)撮影・中段の写真：平成23年撮影・下段の写真：昭和42年撮影 ◇◇ 昭和26年4月、住宅政策の根幹を成す公営住宅法が制定され、市の公営住宅建設が本格化した。職住近接、土地の高度利用、不燃化促進を基本とし、中・高層住宅が建設された。市営長吉出戸南住宅は、昭和40年に建設された、鉄筋コンクリート造5階建住宅団地である。そののち、建て替えにより、平成17年から順次、鉄骨鉄筋コンクリート造14階建に高層化されている。,,,,,長吉出戸南の市営住宅,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,大正橋の架替え,タイショウバシノカケカエ,,,浪速区幸町3丁目、大正区三軒家東1丁目,,34.667594,135.480679,,,,,,,上段の写真：昭和44年(1969)撮影・中段の写真：平成23年撮影・下段の写真：昭和45年撮影 ◇◇ 大正橋は、大正4年に架設され、当時日本一長いアーチ橋であったが、老朽化が進み、昭和31年から補強工事を行い、老朽橋の維持管理に努めた。その後、泉尾今里線の整備に伴って、架け替え工事が行われた。昭和44年の左側の新橋完成後、同46年に旧鉄橋を撤去して、幅員41mへの拡幅が同49年に完成したが、取付け道路のかさ上げの関係から、全面開通は同52年になった。以前の写真の背景右側に見えているガスタンクのあたりに、平成23年現在は京セラドーム大阪（大阪ドーム）が見える。,,,,,大正橋の架替え,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,地下鉄と高速道路の同時施工,チカテツトコウソクドウロノドウジセコウ,,,西区土佐堀１丁目、北区中之島2丁目,,34.6927689,135.4962133,,,,,,,上段の写真：昭和39年(1964)撮影・中段の写真：平成23年撮影・下段の写真：昭和42年撮影 ◇◇ 阪神高速道路大阪池田線は昭和37年起工、一方地下鉄四つ橋線は同38年に着工した。写真は、同39年春ごろの肥後橋の工事現場で、左に阪神高速道路の橋脚が見える。その後昭和40年に、阪神高速道路・梅田～道頓堀間、地下鉄・西梅田～大国町間が開通した。地下鉄工事に伴う肥後橋の架け替えも同41年に完成し、幅員が27mから29mに拡幅された。のち肥後橋は、平成6年に橋面と高欄部の改装が行われた。,,,,,地下鉄と高速道路の同時施工,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,京阪ビルとOMMビル,ケイハンビルトオーエムエムビル,,,中央区大手前1丁目7、天満橋京町,,34.6902458,135.5169698,,,,,,,上段の写真：昭和44年(1969)撮影・中段の写真：平成23年撮影・下段の写真：昭和45年撮影 ◇◇ 京阪ビルディング(写真の手前)は、Ⅰ期が昭和38年、Ⅱ期が同41年に完成した鉄筋コンクリート造8階建のビルで、京阪天満橋駅、松坂屋・商業施設と旅行会館(のちのキャッスルホテル)。そののち松坂屋は平成16年に撤退し、同17年、外装改修し京阪シティモールがオープンした。一方の、大阪マーチャンダイズマート(OMM)ビル(写真の奥側)は、日本最初の卸センタービルとして、旧京阪天満橋駅跡地に昭和44年に完成オープンした22階建ビルである。そののち、平成元年に外装の全面カーテンウォール化改修を行い外観が一変している。,,,,,京阪ビルとOMMビル,,,,,,文化・観光/大阪の昔と今
271004,,大阪府,大阪市,港大橋の建設工事,ミナトオオハシノケンセツコウジ,,,港区海岸通3丁目,,34.645116,135.4383771,,,,,,,上段の写真：昭和49年(1974)撮影・中段の写真：平成23年撮影・下段の写真：昭和59年撮影 ◇◇ 港区天保山と住之江区南港を結び、大阪湾岸線の一部を形成する、世界最大級の3径間ゲル—トラス橋(全長980m)で、大型コンテナ船が航行できるよう水面からの桁下高51.5mの長大橋である。写真は昭和49年2月に行われた長さ186m・高さ22.5mの中央部桁の取付工事。同年7月に開通し、上下2層のダブルデッキになっており、上段が阪神高速道路の大阪港線、下段が湾岸線である。赤く塗装された巨大橋は圧倒的な存在感で、大阪港のシンボルとなっている。のち、平成7年の阪神大震災では一部損傷もあり、同14～19年度に耐震補強工事を行っている。,,,,,港大橋の建設工事,,,,,,文化・観光/大阪の昔と今
